antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Python,"GCP, Kubernetes, Azure, Docker",0.5351100045729383,0.016030689497484884,0.012855037853767593,0.024023168589469686,1.4985736323592802,1.0,0.004276855523461102,1.0081892098610925,0.7156505668790731,0.02388144232584482,0.008122691436283747,0.4129624559270645
GCP,"Python, Kubernetes, Azure, Docker",0.07880697119048828,0.022381992784919466,0.012855037853767593,0.16312056737588654,7.2880269841653185,1.0,0.011091180793180729,1.168170669638359,0.9365991990215594,0.14552775381075642,0.14396070198408684,0.368733949976252
Kubernetes,"GCP, Python, Azure, Docker",0.16340633097911691,0.013744220314008435,0.012855037853767593,0.07866915422885572,5.723798981065099,1.0,0.01060914524008683,1.070468642413145,0.986489487222267,0.07824338951600433,0.06582971197950127,0.5069870724933557
Docker,"GCP, Python, Kubernetes, Azure",0.15558152532899752,0.015141507037244043,0.012855037853767593,0.08262573481384715,5.456902976078274,1.0,0.010499299093133414,1.0735623728914057,0.9672288040237768,0.0814290312198262,0.06852175034160479,0.46580951170222556
Azure,"GCP, Python, Kubernetes, Docker",0.1527869518825263,0.018926883796555053,0.012855037853767593,0.084137013634852,4.445370645228247,1.0,0.009963256969857169,1.0712007481567754,0.9148193371991422,0.08092115784423476,0.06646816507483866,0.38166582225366763
"GCP, Kubernetes, Docker, SQL",Azure,0.017402571007570755,0.1527869518825263,0.011330725064783293,0.6510948905109488,4.261456115778511,1.0,0.008671839285617332,2.4282047613408757,0.7788931696118165,0.07132576363345594,0.5881731162376145,0.3626275915807155
"GCP, Kubernetes, Azure, Docker",SQL,0.016030689497484884,0.48767847162237693,0.011330725064783293,0.7068145800316957,1.4493454625550952,1.0,0.003512902911596975,1.7474318076015143,0.31508439318083686,0.023012228471183113,0.42773160265831633,0.36502429355825255
"GCP, Kubernetes, Azure, SQL",Docker,0.012651796148569686,0.15558152532899752,0.011330725064783293,0.8955823293172691,5.7563539592727535,1.0,0.009362339321837285,8.086930776656912,0.8368667926973583,0.07221502590673576,0.8763436923577336,0.4842052730845
"GCP, Azure, Docker, SQL",Kubernetes,0.01214369188557492,0.16340633097911691,0.011330725064783293,0.9330543933054393,5.71002596848394,1.0,0.009346368929220621,12.49661793099943,0.8350095466197494,0.06899752475247524,0.9199783489003553,0.5011975946626699
"Kubernetes, Azure, Docker, SQL",GCP,0.02019714445404197,0.07880697119048828,0.011330725064783293,0.5610062893081761,7.118739380963388,1.0,0.009739049283663478,2.098419650153472,0.8772435041412412,0.12923790205737468,0.5234508979522456,0.3523922484580855
"GCP, Kubernetes, Docker","Azure, SQL",0.02334739088460952,0.0654184238605762,0.011330725064783293,0.485310119695321,7.418554148134844,1.0,0.009803375551855354,1.8158149439157094,0.885885970131774,0.14632545931758528,0.4492830872712433,0.3292570015952333
"GCP, Kubernetes, SQL","Azure, Docker",0.01925715156750165,0.03767593110106194,0.011330725064783293,0.5883905013192612,15.617145591995117,1.0,0.010605193949123393,2.337953987901907,0.954345793762862,0.24846796657381612,0.5722755857580389,0.4445661205180257
"GCP, Kubernetes, Azure","Docker, SQL",0.01956201412529851,0.08515827447792287,0.011330725064783293,0.5792207792207792,6.801696990360474,1.0,0.009664857696560118,2.1741608909012324,0.8699967557578326,0.12132752992383024,0.540052438536193,0.3561378359111056
"GCP, Docker, SQL","Kubernetes, Azure",0.018494995173009503,0.041969412123367716,0.011330725064783293,0.6126373626373626,14.59723478700476,1.0,0.01055450099014756,2.4732137162205254,0.9490464845319685,0.23061013443640124,0.5956677769326933,0.441306574781151
"GCP, Azure, Docker","Kubernetes, SQL",0.0173009501549718,0.08307504699964433,0.011330725064783293,0.6549192364170336,7.883465132675009,1.0,0.009893447817520508,2.6571314595457105,0.8885245453121619,0.12724679029957203,0.6236542996743677,0.39565533686295107
"GCP, Azure, SQL","Kubernetes, Docker",0.026014938265332046,0.12519689040191048,0.011330725064783293,0.435546875,3.478895311231737,1.0,0.00807373568996605,1.5498241941668576,0.7315845581208635,0.08100254268071194,0.35476552517134224,0.26302506087662336
"Kubernetes, Docker, SQL","GCP, Azure",0.07151567501651339,0.05396067273004421,0.011330725064783293,0.15843694493783303,2.936155850585209,1.0,0.007471691130149016,1.124145507076794,0.7102097538632298,0.09926552414867572,0.11043544300561212,0.18420905627305964
"Kubernetes, Azure, Docker","GCP, SQL",0.03328082922615721,0.03739647375641482,0.011330725064783293,0.34045801526717556,9.104013856621307,1.0,0.010086139408035582,1.4595030316887692,0.9208034415025179,0.19092465753424656,0.3148352704393393,0.3217235728509791
"Kubernetes, Azure, SQL","GCP, Docker",0.02294090747421371,0.02522737665769016,0.011330725064783293,0.49390919158361013,19.578301711091704,1.0,0.010751986151062085,1.9260824483109533,0.9712033326038083,0.30758620689655164,0.48081142586760306,0.47152659982000245
"Azure, Docker, SQL","GCP, Kubernetes",0.022585234490117373,0.028403028301407448,0.011330725064783293,0.5016872890888638,17.663161961642093,1.0,0.010689236010366567,1.9497736068624125,0.9651838998615184,0.28571428571428564,0.48711994229463074,0.450306971914736
"GCP, Kubernetes","Azure, Docker, SQL",0.028403028301407448,0.022585234490117373,0.011330725064783293,0.39892665474060823,17.663161961642093,1.0,0.010689236010366567,1.6261156366667393,0.9709632930491632,0.28571428571428564,0.3850375843812498,0.450306971914736
"GCP, Docker","Kubernetes, Azure, SQL",0.02522737665769016,0.02294090747421371,0.011330725064783293,0.44914400805639476,19.578301711091704,1.0,0.010751986151062085,1.7737105646766103,0.9734814295032413,0.30758620689655164,0.4362101574434023,0.47152659982000245
"GCP, SQL","Kubernetes, Azure, Docker",0.03739647375641482,0.03328082922615721,0.011330725064783293,0.3029891304347826,9.104013856621307,1.0,0.010086139408035582,1.3869499214221215,0.9247403683307948,0.19092465753424656,0.27899343404220306,0.3217235728509791
"GCP, Azure","Kubernetes, Docker, SQL",0.05396067273004421,0.07151567501651339,0.011330725064783293,0.20998116760828625,2.9361558505852092,1.0,0.007471691130149016,1.1752685972973336,0.6970308790600855,0.09926552414867572,0.1491306733629946,0.18420905627305964
"Kubernetes, Docker","GCP, Azure, SQL",0.12519689040191048,0.026014938265332046,0.011330725064783293,0.09050324675324674,3.4788953112317365,1.0,0.00807373568996605,1.0709054851022854,0.814528918779046,0.08100254268071194,0.0662107777844775,0.26302506087662336
"Kubernetes, SQL","GCP, Azure, Docker",0.08307504699964433,0.0173009501549718,0.011330725064783293,0.1363914373088685,7.883465132675009,1.0,0.009893447817520508,1.1378986873205532,0.9522613858256603,0.12724679029957203,0.1211871398193346,0.39565533686295107
"Kubernetes, Azure","GCP, Docker, SQL",0.041969412123367716,0.018494995173009503,0.011330725064783293,0.26997578692493945,14.59723478700476,1.0,0.01055450099014756,1.3444828092654963,0.9723007659349794,0.23061013443640124,0.25621957148986557,0.441306574781151
"Docker, SQL","GCP, Kubernetes, Azure",0.08515827447792287,0.01956201412529851,0.011330725064783293,0.13305489260143197,6.801696990360474,1.0,0.009664857696560118,1.1309112624404678,0.9323775284145037,0.12132752992383024,0.11575732490095267,0.3561378359111056
"Azure, Docker","GCP, Kubernetes, SQL",0.03767593110106194,0.01925715156750165,0.011330725064783293,0.30074173971679025,15.617145591995117,1.0,0.010605193949123393,1.4025473907670154,0.9726118699654563,0.24846796657381612,0.2870116143076442,0.4445661205180257
"Azure, SQL","GCP, Kubernetes, Docker",0.0654184238605762,0.02334739088460952,0.011330725064783293,0.1732038834951456,7.418554148134843,1.0,0.009803375551855354,1.1812496329131659,0.9257649264624944,0.14632545931758528,0.1534388903606878,0.3292570015952333
GCP,"Kubernetes, Azure, Docker, SQL",0.07880697119048828,0.02019714445404197,0.011330725064783293,0.14377820760799484,7.118739380963387,1.0,0.009739049283663478,1.1443330037287507,0.9330570938834872,0.12923790205737468,0.12612849866118425,0.3523922484580855
Kubernetes,"GCP, Azure, Docker, SQL",0.16340633097911691,0.01214369188557492,0.011330725064783293,0.0693407960199005,5.710025968483939,1.0,0.009346368929220621,1.0614586992636121,0.9859857640680939,0.06899752475247524,0.05790022664682963,0.5011975946626699
Docker,"GCP, Kubernetes, Azure, SQL",0.15558152532899752,0.012651796148569686,0.011330725064783293,0.07282821685173088,5.7563539592727535,1.0,0.009362339321837285,1.0649032054220076,0.9785182932604287,0.07221502590673576,0.06094751625457573,0.4842052730845
SQL,"GCP, Kubernetes, Azure, Docker",0.48767847162237693,0.016030689497484884,0.011330725064783293,0.023234007084809334,1.449345462555095,1.0,0.003512902911596975,1.0073746605016682,0.6051539042094116,0.023012228471183113,0.007320673023476414,0.36502429355825255
Azure,"GCP, Kubernetes, Docker, SQL",0.1527869518825263,0.017402571007570755,0.011330725064783293,0.0741602926504822,4.261456115778511,1.0,0.008671839285617332,1.061304047765889,0.9033600552079953,0.07132576363345594,0.05776294540187398,0.3626275915807155
"GCP, Python, Docker, SQL",Azure,0.016284741628982267,0.1527869518825263,0.010568568670291144,0.6489859594383776,4.247653032160528,1.0,0.008080472634604458,2.4136158393035583,0.7772329117771514,0.06667735213976599,0.5856838591643702,0.35907894579833743
"GCP, Python, Azure, Docker",SQL,0.013744220314008435,0.48767847162237693,0.010568568670291144,0.7689463955637708,1.5767486988008514,1.0,0.0038658083139142853,2.217327574818352,0.3708809962094267,0.021530976657522904,0.5490066459476914,0.3953087885299579
"GCP, Python, Azure, SQL",Docker,0.021619836390427315,0.15558152532899752,0.010568568670291144,0.4888366627497063,3.1419968515927397,1.0,0.007204921547305095,1.6519543033218924,0.6967956707673932,0.06342430248513493,0.3946563788180377,0.2783830603101895
"Python, Azure, Docker, SQL",GCP,0.017021492810324678,0.07880697119048828,0.010568568670291144,0.6208955223880598,7.878687798916444,1.0,0.009227156376768783,2.429918619300681,0.8881936933892117,0.12395709177592373,0.5884635839006842,0.3775012750560544
"GCP, Azure, Docker, SQL",Python,0.01214369188557492,0.5351100045729383,0.010568568670291144,0.8702928870292886,1.6263812666404056,1.0,0.004070357649868794,3.58415190022799,0.3898725152920324,0.019692307692307693,0.7209939679352347,0.4450215800099204
"GCP, Python, Docker","Azure, SQL",0.020146334027742494,0.0654184238605762,0.010568568670291144,0.5245901639344263,8.01899729428617,1.0,0.009250627251627536,1.965844004982926,0.8932927026886877,0.14092140921409213,0.4913126385078122,0.34307178099633934
"GCP, Python, SQL","Azure, Docker",0.030587876632284947,0.03767593110106194,0.010568568670291144,0.34551495016611294,9.170707665838528,1.0,0.009416141937765394,1.4703530189775653,0.9190695468638495,0.18317921620431524,0.3198912185759534,0.31301371243976583
"GCP, Python, Azure","Docker, SQL",0.03363650221025354,0.08515827447792287,0.010568568670291144,0.3141993957703928,3.689593262623568,1.0,0.007704142182593113,1.3339762605630288,0.7543408008995053,0.09765258215962441,0.2503614722664316,0.21915220385178352
"Python, Docker, SQL","GCP, Azure",0.0649611300238809,0.05396067273004421,0.010568568670291144,0.16269065310911224,3.014985634501354,1.0,0.007063222392898658,1.1298564034700032,0.7147547365011025,0.09753810082063306,0.11493177634891444,0.17927376346604387
"Python, Azure, Docker","GCP, SQL",0.025100350591941465,0.03739647375641482,0.010568568670291144,0.4210526315789474,11.259153318077804,1.0,0.009629904068102794,1.6626788180571015,0.9346432480325221,0.20352250489236792,0.3985609312275146,0.35183066361556065
"Python, Azure, SQL","GCP, Docker",0.04349372491235202,0.02522737665769016,0.010568568670291144,0.24299065420560748,9.632022286849065,1.0,0.009471336089681278,1.2876626012052736,0.936930227806722,0.18173875054609,0.22339904951500225,0.33096159094973226
"GCP, Docker, SQL","Python, Azure",0.018494995173009503,0.07547888826787257,0.010568568670291144,0.5714285714285714,7.5707073135548395,1.0,0.009172586996112717,2.157215927374964,0.8842664492416005,0.12671337191593057,0.5364395435292085,0.35572438332451795
"GCP, Azure, Docker","Python, SQL",0.0173009501549718,0.2792541029419237,0.010568568670291144,0.6108663729809104,2.187492919693831,1.0,0.005737207354721558,1.852180965647358,0.5524129318110859,0.03695478369014835,0.46009595252994695,0.3243560394744436
"GCP, Azure, SQL","Python, Docker",0.026014938265332046,0.09887708957878157,0.010568568670291144,0.40625,4.108636305241521,1.0,0.007996287289043435,1.5176806912357363,0.7768191430875974,0.09244444444444444,0.34109987313222445,0.2565679599177801
"Azure, Docker, SQL","GCP, Python",0.022585234490117373,0.047406127737411714,0.010568568670291144,0.46794150731158607,9.870907615647724,1.0,0.009497890159073243,1.790393134125668,0.9194583764038315,0.17785378366823432,0.44146345238955226,0.3454391352206376
"GCP, Python","Azure, Docker, SQL",0.047406127737411714,0.022585234490117373,0.010568568670291144,0.22293676312968919,9.870907615647722,1.0,0.009497890159073243,1.257831691338925,0.9434158874382497,0.17785378366823432,0.20498107426794962,0.3454391352206376
"Python, Docker","GCP, Azure, SQL",0.09887708957878157,0.026014938265332046,0.010568568670291144,0.10688591983556013,4.108636305241522,1.0,0.007996287289043435,1.0905494419652841,0.83963045694086,0.09244444444444444,0.08303102865478945,0.2565679599177801
"Python, SQL","GCP, Azure, Docker",0.2792541029419237,0.0173009501549718,0.010568568670291144,0.037845705967976706,2.187492919693831,1.0,0.005737207354721558,1.021352870262533,0.7531859222906103,0.03695478369014835,0.02090645739023032,0.3243560394744436
"Python, Azure","GCP, Docker, SQL",0.07547888826787257,0.018494995173009503,0.010568568670291144,0.1400201952204645,7.5707073135548395,1.0,0.009172586996112717,1.1413116905444183,0.9387692011761148,0.12671337191593057,0.12381516084971587,0.35572438332451795
"GCP, Docker","Python, Azure, SQL",0.02522737665769016,0.04349372491235202,0.010568568670291144,0.418932527693857,9.632022286849065,1.0,0.009471336089681278,1.6461191181317756,0.9193730114655863,0.18173875054609,0.39251054860785123,0.33096159094973226
"GCP, SQL","Python, Azure, Docker",0.03739647375641482,0.025100350591941465,0.010568568670291144,0.2826086956521739,11.259153318077804,1.0,0.009629904068102794,1.3589510264475966,0.9465822116653472,0.20352250489236792,0.26413830922658227,0.35183066361556065
"GCP, Azure","Python, Docker, SQL",0.05396067273004421,0.0649611300238809,0.010568568670291144,0.1958568738229755,3.014985634501354,1.0,0.007063222392898658,1.162776674373113,0.7064436349138804,0.09753810082063306,0.13998962824127054,0.17927376346604387
"Docker, SQL","GCP, Python, Azure",0.08515827447792287,0.03363650221025354,0.010568568670291144,0.12410501193317422,3.6895932626235677,1.0,0.007704142182593113,1.1032869361686752,0.7968235319248926,0.09765258215962441,0.0936174740973133,0.21915220385178352
"Azure, Docker","GCP, Python, SQL",0.03767593110106194,0.030587876632284947,0.010568568670291144,0.2805124747134187,9.170707665838528,1.0,0.009416141937765394,1.3473647412880236,0.9258390076092496,0.18317921620431524,0.25781047302451876,0.31301371243976583
"Azure, SQL","GCP, Python, Docker",0.0654184238605762,0.020146334027742494,0.010568568670291144,0.16155339805825242,8.018997294286168,1.0,0.009250627251627536,1.1686536312545452,0.9365647171555168,0.14092140921409213,0.14431447157999772,0.34307178099633934
Python,"GCP, Azure, Docker, SQL",0.5351100045729383,0.01214369188557492,0.010568568670291144,0.019750272990552153,1.6263812666404054,1.0,0.004070357649868794,1.0077598400646164,0.828449799694813,0.019692307692307693,0.0077000886085308575,0.4450215800099204
GCP,"Python, Azure, Docker, SQL",0.07880697119048828,0.017021492810324678,0.010568568670291144,0.134107027724049,7.878687798916443,1.0,0.009227156376768783,1.1352194077819706,0.9477658683015825,0.12395709177592373,0.11911301626367252,0.3775012750560544
Docker,"GCP, Python, Azure, SQL",0.15558152532899752,0.021619836390427315,0.010568568670291144,0.06792945787067275,3.1419968515927392,1.0,0.007204921547305095,1.0496846744823096,0.8073379287840146,0.06342430248513493,0.047332952161860786,0.2783830603101895
SQL,"GCP, Python, Azure, Docker",0.48767847162237693,0.013744220314008435,0.010568568670291144,0.02167118149614503,1.5767486988008514,1.0,0.0038658083139142853,1.0081025530805268,0.7139725852348585,0.021530976657522904,0.00803742938232556,0.3953087885299579
Azure,"GCP, Python, Docker, SQL",0.1527869518825263,0.016284741628982267,0.010568568670291144,0.0691719321582973,4.247653032160527,1.0,0.008080472634604458,1.0568173568851913,0.90245998491433,0.06667735213976599,0.05376270224464498,0.35907894579833743
"Docker, Python, Kubernetes, Java",Azure,0.050988262791524824,0.1527869518825263,0.014658807987399014,0.2874937717987045,1.8816644239342544,1.0,0.006868466733696704,1.1890605507494891,0.4937300485041292,0.07751209027404621,0.15899993539464455,0.1917182859658637
"Python, Kubernetes, Azure, Java",Docker,0.01699608759717494,0.15558152532899752,0.014658807987399014,0.8624813153961135,5.543597246345823,1.0,0.01201453075440528,6.140390864727177,0.8337827598227903,0.09282496782496782,0.837143917703286,0.47835038989923245
"Docker, Python, Azure, Java",Kubernetes,0.016335552055281744,0.16340633097911691,0.014658807987399014,0.8973561430793157,5.491562889286073,1.0,0.011989475361527053,8.15045044212769,0.8314852474588829,0.08879655278547245,0.8773073945911941,0.4935319272610509
"Python, Kubernetes, Azure, Docker",Java,0.022381992784919466,0.3232813373304202,0.014658807987399014,0.6549375709421112,2.0259059070666705,1.0,0.0074231274277704335,1.961148492802302,0.5179872468066686,0.04428582393123033,0.49009470538812117,0.3501406911685016
"Docker, Kubernetes, Azure, Java",Python,0.017072303236624155,0.5351100045729383,0.014658807987399014,0.8586309523809524,1.6045877390504226,1.0,0.005523247724378472,3.2884850202840585,0.38333131011152505,0.02727100860194726,0.6959086041652031,0.4430124804158952
"Python, Kubernetes, Java","Azure, Docker",0.05960063004928611,0.03767593110106194,0.014658807987399014,0.24595055413469738,6.5280550990222235,1.0,0.01241329875608223,1.2762081772961609,0.9004844595751184,0.17742927429274294,0.21642877879167766,0.3175133755164384
"Docker, Python, Java","Kubernetes, Azure",0.057441186931558356,0.041969412123367716,0.014658807987399014,0.25519681556833257,6.080543011138442,1.0,0.012248035140213038,1.2862869116324618,0.8864603377627149,0.17296163069544365,0.2225684713444897,0.3022352116582583
"Python, Azure, Java","Kubernetes, Docker",0.0412326609420253,0.12519689040191048,0.014658807987399014,0.3555144793592114,2.8396430471869474,1.0,0.009496607054461138,1.3573665840130968,0.6757041419623784,0.09658520254435889,0.26327934415221227,0.23630025916012515
"Python, Kubernetes, Docker","Azure, Java",0.08221126975255322,0.052410954727910165,0.014658807987399014,0.17830655129789866,3.402085541535573,1.0,0.010350036850273938,1.1532147989847623,0.7693084794400036,0.12219398559932235,0.13285885606015946,0.22899816173717036
"Python, Kubernetes, Azure","Docker, Java",0.026675473807225243,0.07865453991158985,0.014658807987399014,0.5495238095238095,6.986549157130553,1.0,0.012560660868168046,2.045270048822052,0.8803516181833512,0.16166993555617823,0.5110670101603758,0.3679466592838686
"Python, Azure, Docker","Kubernetes, Java",0.025100350591941465,0.08175397591585794,0.014658807987399014,0.5840080971659919,7.143482511077617,1.0,0.012606754529625841,2.20736513818767,0.8821546470616343,0.15899696886194545,0.546971190810308,0.3816560063207212
"Docker, Kubernetes, Java","Python, Azure",0.06666327930491336,0.07547888826787257,0.014658807987399014,0.21989329268292684,2.913308578453506,1.0,0.009627137777173476,1.1851213469394737,0.7036556484613091,0.11498605021921086,0.15620455020706675,0.2070519980748865
"Kubernetes, Azure, Java","Python, Docker",0.020425791372389614,0.09887708957878157,0.014658807987399014,0.7176616915422885,7.258119091081079,1.0,0.012639165184153743,3.1916423787606147,0.8802020822937253,0.14008254430687062,0.6866816888211886,0.4329572589263344
"Docker, Azure, Java","Python, Kubernetes",0.01925715156750165,0.10256084548549363,0.014658807987399014,0.7612137203166227,7.422069472158261,1.0,0.012683778240993746,3.758336348740309,0.8822564341264013,0.13679468942626838,0.7339248254523115,0.45207081854325065
"Kubernetes, Azure, Docker","Python, Java",0.03328082922615721,0.20667140897312128,0.014658807987399014,0.44045801526717554,2.1311995570923865,1.0,0.007780612119435271,1.4178178093386236,0.5490536438233479,0.06506540369869193,0.29469076110246145,0.25569305188681457
"Python, Java","Kubernetes, Azure, Docker",0.20667140897312128,0.03328082922615721,0.014658807987399014,0.0709280885064536,2.1311995570923865,1.0,0.007780612119435271,1.0405213620329732,0.6690552808392107,0.06506540369869193,0.03894332544389326,0.25569305188681457
"Python, Kubernetes","Docker, Azure, Java",0.10256084548549363,0.01925715156750165,0.014658807987399014,0.14292791676987862,7.422069472158262,1.0,0.012683778240993746,1.144294473734681,0.9641508105595356,0.13679468942626838,0.12609907418650818,0.45207081854325065
"Python, Docker","Kubernetes, Azure, Java",0.09887708957878157,0.020425791372389614,0.014658807987399014,0.14825282631038028,7.25811909108108,1.0,0.012639165184153743,1.1500762654535925,0.9568320239380169,0.14008254430687062,0.1304924464243267,0.4329572589263344
"Python, Azure","Docker, Kubernetes, Java",0.07547888826787257,0.06666327930491336,0.014658807987399014,0.19421070346684619,2.913308578453506,1.0,0.009627137777173476,1.1582888041708865,0.7103652335239915,0.11498605021921086,0.13665745848609068,0.2070519980748865
"Kubernetes, Java","Python, Azure, Docker",0.08175397591585794,0.025100350591941465,0.014658807987399014,0.17930391547545058,7.143482511077617,1.0,0.012606754529625841,1.1878936280935752,0.9365815190997996,0.15899696886194545,0.1581737822730152,0.3816560063207212
"Docker, Java","Python, Kubernetes, Azure",0.07865453991158985,0.026675473807225243,0.014658807987399014,0.18636950904392766,6.986549157130552,1.0,0.012560660868168046,1.1962734152809968,0.9300179560977376,0.16166993555617823,0.16407069886685843,0.3679466592838686
"Azure, Java","Python, Kubernetes, Docker",0.052410954727910165,0.08221126975255322,0.014658807987399014,0.2796897721764421,3.402085541535573,1.0,0.010350036850273938,1.2741575709962871,0.7451148322542044,0.12219398559932235,0.21516771334797968,0.22899816173717036
"Kubernetes, Docker","Python, Azure, Java",0.12519689040191048,0.0412326609420253,0.014658807987399014,0.11708603896103895,2.839643047186947,1.0,0.009496607054461138,1.085912536630131,0.7405587098076959,0.09658520254435889,0.07911552149194243,0.23630025916012515
"Kubernetes, Azure","Docker, Python, Java",0.041969412123367716,0.057441186931558356,0.014658807987399014,0.349273607748184,6.080543011138443,1.0,0.012248035140213038,1.4484717759898285,0.8721443911783211,0.17296163069544365,0.3096172002960572,0.3022352116582583
"Azure, Docker","Python, Kubernetes, Java",0.03767593110106194,0.05960063004928611,0.014658807987399014,0.38907619689817935,6.5280550990222235,1.0,0.01241329875608223,1.539307136464579,0.8799686569242214,0.17742927429274294,0.35035706889739937,0.3175133755164384
Python,"Docker, Kubernetes, Azure, Java",0.5351100045729383,0.017072303236624155,0.014658807987399014,0.027394008450837965,1.6045877390504226,1.0,0.005523247724378472,1.010612421991945,0.8104862772946556,0.02727100860194726,0.010500981148665909,0.4430124804158952
Java,"Python, Kubernetes, Azure, Docker",0.3232813373304202,0.022381992784919466,0.014658807987399014,0.04534381139489194,2.0259059070666705,1.0,0.0074231274277704335,1.0240524482887636,0.7483075137728504,0.04428582393123033,0.023487516024160927,0.3501406911685016
Kubernetes,"Docker, Python, Azure, Java",0.16340633097911691,0.016335552055281744,0.014658807987399014,0.08970771144278607,5.491562889286073,1.0,0.011989475361527053,1.0806028572468709,0.9776579804543118,0.08879655278547245,0.07459063864797504,0.4935319272610509
Docker,"Python, Kubernetes, Azure, Java",0.15558152532899752,0.01699608759717494,0.014658807987399014,0.09421946440235139,5.543597246345822,1.0,0.01201453075440528,1.0852561672173968,0.9706226706126488,0.09282496782496782,0.07855856505841768,0.47835038989923245
Azure,"Docker, Python, Kubernetes, Java",0.1527869518825263,0.050988262791524824,0.014658807987399014,0.09594280013302293,1.8816644239342544,1.0,0.006868466733696704,1.04972532418094,0.5530552345529491,0.07751209027404621,0.047369843363299385,0.1917182859658637
"Docker, Kubernetes, Java, SQL",Azure,0.04943854478939078,0.1527869518825263,0.013413952543061837,0.27132579650565264,1.7758440309370633,1.0,0.005860387979183065,1.1626774271062086,0.4596099302842407,0.07104413347685683,0.13991621692621742,0.17956047058405344
"Docker, Kubernetes, Azure, Java",SQL,0.017072303236624155,0.48767847162237693,0.013413952543061837,0.7857142857142858,1.6111317834072576,1.0,0.00508815779355121,2.3908337990955753,0.3859066237458587,0.027300930713547052,0.5817358779274878,0.4066100080373888
"Kubernetes, Azure, Java, SQL",Docker,0.015116101824094305,0.15558152532899752,0.013413952543061837,0.8873949579831932,5.7037296433923,1.0,0.011062166364240802,7.498940185511139,0.8373333380233579,0.08528509126150863,0.8666478228574057,0.4868065580249082
"Docker, Azure, Java, SQL",Kubernetes,0.01488745490574666,0.16340633097911691,0.013413952543061837,0.9010238907849829,5.514008456013448,1.0,0.01098124815929672,8.45248086286616,0.831015435977268,0.08135593220338982,0.881691539297859,0.49155672151189445
"Kubernetes, Azure, Docker, SQL",Java,0.02019714445404197,0.3232813373304202,0.013413952543061837,0.6641509433962264,2.0544054564999814,1.0,0.006884592673703469,2.014948827049872,0.523820853673772,0.04064039408866995,0.5037094805707197,0.35282203358416425
"Docker, Kubernetes, Java","Azure, SQL",0.06666327930491336,0.0654184238605762,0.013413952543061837,0.20121951219512196,3.075884442339569,1.0,0.009052945881557037,1.1700105228005,0.7230940797819778,0.11303789338471419,0.14530683227836982,0.20313402794222118
"Kubernetes, Java, SQL","Azure, Docker",0.05518012296123165,0.03767593110106194,0.013413952543061837,0.2430939226519337,6.4522339739888155,1.0,0.011334990032226346,1.2713916530708598,0.8943661541470092,0.1688519347617525,0.21346030738470959,0.2995644933556364
"Kubernetes, Azure, Java","Docker, SQL",0.020425791372389614,0.08515827447792287,0.013413952543061837,0.6567164179104478,7.711715883589213,1.0,0.011674527394943093,2.6649737221730074,0.8884749774837435,0.14553472987872104,0.6247617784446278,0.40711715883589217
"Docker, Java, SQL","Kubernetes, Azure",0.05556120115847772,0.041969412123367716,0.013413952543061837,0.24142661179698216,5.752442066315261,1.0,0.01108208159357235,1.2629372487559944,0.8747637097267226,0.15946843853820597,0.2081950223694726,0.2805196012980068
"Docker, Azure, Java","Kubernetes, SQL",0.01925715156750165,0.08307504699964433,0.013413952543061837,0.6965699208443272,8.384827285710829,1.0,0.011814163771512363,3.021865714670738,0.8980304678742665,0.15085714285714286,0.6690786108909013,0.42901890537629206
"Azure, Java, SQL","Kubernetes, Docker",0.03246786240536558,0.12519689040191048,0.013413952543061837,0.4131455399061033,3.299966465459423,1.0,0.009349077131912973,1.4906644987551445,0.7203550047263942,0.09299048960901725,0.32915823725922166,0.26014419852448023
"Kubernetes, Docker, SQL","Azure, Java",0.07151567501651339,0.052410954727910165,0.013413952543061837,0.18756660746003553,3.5787672335637026,1.0,0.009665747737435417,1.1663590565985715,0.7760757526008435,0.12137931034482759,0.14263108401946215,0.22175228094766197
"Kubernetes, Azure, Docker","Java, SQL",0.03328082922615721,0.17036735938214523,0.013413952543061837,0.4030534351145038,2.365790234562645,1.0,0.007743985549753309,1.3897938097306777,0.5971830015704187,0.0705128205128205,0.2804688055174271,0.2408944479479468
"Kubernetes, Azure, SQL","Docker, Java",0.02294090747421371,0.07865453991158985,0.013413952543061837,0.5847176079734219,7.4339969266956825,1.0,0.011609546020523205,2.218599867892891,0.8858040085191078,0.15211754537597236,0.5492652756038667,0.3776301218161683
"Azure, Docker, SQL","Kubernetes, Java",0.022585234490117373,0.08175397591585794,0.013413952543061837,0.59392575928009,7.264793578863548,1.0,0.011567519826502778,2.2612762199745213,0.8822762559181607,0.14752724224643754,0.5577718497339227,0.3790014128905111
"Kubernetes, Java","Azure, Docker, SQL",0.08175397591585794,0.022585234490117373,0.013413952543061837,0.16407706650093226,7.264793578863549,1.0,0.011567519826502778,1.1692642064724172,0.9391272242679116,0.14752724224643754,0.1447612999144776,0.3790014128905111
"Docker, Java","Kubernetes, Azure, SQL",0.07865453991158985,0.02294090747421371,0.013413952543061837,0.17054263565891475,7.433996926695683,1.0,0.011609546020523205,1.1779497470637985,0.939368454299795,0.15211754537597236,0.15106735029008042,0.3776301218161683
